date,equity,cash,num_positions,peak,drawdown
2024-01-02 00:00:00+00:00,99971.50624737632,80982.001,2,99971.50624737632,0.0
2024-01-03 00:00:00+00:00,99664.77963531806,80982.001,2,99971.50624737632,-0.0030681403489037917
2024-01-04 00:00:00+00:00,99462.93307145331,80982.001,2,99971.50624737632,-0.005087181288081832
2024-01-05 00:00:00+00:00,99399.26292649686,80982.001,2,99971.50624737632,-0.005724064209490565
2024-01-08 00:00:00+00:00,99731.40463831284,80982.001,2,99971.50624737632,-0.002401700425212705
2024-01-09 00:00:00+00:00,99628.82197876651,80704.40932588265,2,99971.50624737632,-0.003427819400478427
2024-01-10 00:00:00+00:00,99683.90022889132,80704.40932588265,2,99971.50624737632,-0.0028768799158965797
2024-01-11 00:00:00+00:00,99413.39987467953,80704.40932588265,2,99971.50624737632,-0.005582654434712397
2024-01-12 00:00:00+00:00,99110.01591297175,80129.33824557636,2,99971.50624737632,-0.008617358752931459
2024-01-16 00:00:00+00:00,99140.1833678936,80129.33824557636,2,99971.50624737632,-0.008315598220813514
2024-01-17 00:00:00+00:00,98862.32053813664,81091.64117634963,2,99971.50624737632,-0.011095018479515883
2024-01-18 00:00:00+00:00,98841.0689548422,81091.64117634963,2,99971.50624737632,-0.011307594883455119
2024-01-19 00:00:00+00:00,99038.3032429865,81091.64117634963,2,99971.50624737632,-0.009334689847331545
2024-01-22 00:00:00+00:00,98862.91292381153,89568.46346670801,1,99971.50624737632,-0.011089092934356892
2024-01-23 00:00:00+00:00,98929.75841915907,89568.46346670801,1,99971.50624737632,-0.010420447458693638
2024-01-24 00:00:00+00:00,99006.39586068393,89109.219791381,1,99971.50624737632,-0.00965385461237589
2024-01-25 00:00:00+00:00,99204.02040153008,80189.38689026376,2,99971.50624737632,-0.007677045936940519
2024-01-26 00:00:00+00:00,99255.55452172965,80189.38689026376,2,99971.50624737632,-0.007161557853045397
2024-01-29 00:00:00+00:00,99717.94787285985,80189.38689026376,2,99971.50624737632,-0.0025363064340458985
2024-01-30 00:00:00+00:00,99613.69223399153,80189.38689026376,2,99971.50624737632,-0.003579159970836021
2024-01-31 00:00:00+00:00,98620.48610080965,80541.2143506281,2,99971.50624737632,-0.01351405212624901
2024-02-01 00:00:00+00:00,98737.46470234286,80754.95229307687,2,99971.50624737632,-0.01234393269998224
2024-02-02 00:00:00+00:00,98770.24479529579,80754.95229307687,2,99971.50624737632,-0.012016038341045476
2024-02-05 00:00:00+00:00,98527.9328491163,80754.95229307687,2,99971.50624737632,-0.014439848437293179
2024-02-06 00:00:00+00:00,98746.6185227076,80754.95229307687,2,99971.50624737632,-0.01225236840623145
2024-02-07 00:00:00+00:00,98928.90573878978,81021.51830010566,2,99971.50624737632,-0.010428976692685499
2024-02-08 00:00:00+00:00,99018.81848565314,81000.49212903279,2,99971.50624737632,-0.009529592955874744
2024-02-09 00:00:00+00:00,99400.19172652639,81000.49212903279,2,99971.50624737632,-0.005714773561941056
2024-02-12 00:00:00+00:00,99051.11689507813,81000.49212903279,2,99971.50624737632,-0.009206516805105647
2024-02-13 00:00:00+00:00,98708.27773378299,81000.49212903279,2,99971.50624737632,-0.012635885573910599
2024-02-14 00:00:00+00:00,98953.30114448376,81000.52517480012,2,99971.50624737632,-0.010184953104268035
2024-02-15 00:00:00+00:00,99287.22906828948,81440.64220525623,2,99971.50624737632,-0.006844722109053958
2024-02-16 00:00:00+00:00,99125.96380751947,81440.64220525623,2,99971.50624737632,-0.008457834352966431
2024-02-20 00:00:00+00:00,98883.62334554532,81440.64220525623,2,99971.50624737632,-0.010881929688436154
2024-02-21 00:00:00+00:00,99017.35329285914,81440.64220525623,2,99971.50624737632,-0.00954424905988871
2024-02-22 00:00:00+00:00,99204.55614363129,81269.82417173394,2,99971.50624737632,-0.0076716869889630335
2024-02-23 00:00:00+00:00,98924.45374069735,80918.65866850576,2,99971.50624737632,-0.010473509362638467
2024-02-26 00:00:00+00:00,98872.00419955554,80918.65866850576,2,99971.50624737632,-0.010998154265077331
2024-02-27 00:00:00+00:00,98969.51712839847,80918.65866850576,2,99971.50624737632,-0.010022747046528058
2024-02-28 00:00:00+00:00,98894.82789187651,80495.4506053138,2,99971.50624737632,-0.01076985229006755
2024-02-29 00:00:00+00:00,99023.692543832,80495.4506053138,2,99971.50624737632,-0.009480838482106901
2024-03-01 00:00:00+00:00,98945.01998270367,80962.4102055847,2,99971.50624737632,-0.010267788324931804
2024-03-04 00:00:00+00:00,98027.20349051675,80359.96109729276,2,99971.50624737632,-0.019448569195791188
2024-03-05 00:00:00+00:00,97631.56825035665,80359.96109729276,2,99971.50624737632,-0.023406049231963877
2024-03-06 00:00:00+00:00,97295.85625006142,78814.58851526622,2,99971.50624737632,-0.026764126077025274
2024-03-07 00:00:00+00:00,97621.08973111764,78814.58851526622,2,99971.50624737632,-0.02351086429009741
2024-03-08 00:00:00+00:00,97533.2112062566,78814.58851526622,2,99971.50624737632,-0.0243899000089709
2024-03-11 00:00:00+00:00,97821.01446470093,78814.58851526622,2,99971.50624737632,-0.021511047131310357
2024-03-12 00:00:00+00:00,97871.05168849036,78814.58851526622,2,99971.50624737632,-0.0210105322779518
2024-03-13 00:00:00+00:00,97510.98347246287,78988.85249901107,2,99971.50624737632,-0.024612240700114696
2024-03-14 00:00:00+00:00,97380.50423317021,78988.85249901107,2,99971.50624737632,-0.02591740498332351
2024-03-15 00:00:00+00:00,97301.99009123578,78988.85249901107,2,99971.50624737632,-0.026702770182684965
2024-03-18 00:00:00+00:00,98284.85831536732,78988.85249901107,2,99971.50624737632,-0.016871286582753275
2024-03-19 00:00:00+00:00,98111.15012222166,78988.85249901107,2,99971.50624737632,-0.01860886361511116
2024-03-20 00:00:00+00:00,98411.11472708848,88573.44594656938,1,99971.50624737632,-0.015608362611109428
2024-03-21 00:00:00+00:00,98335.71586919078,88573.44594656938,1,99971.50624737632,-0.016362566090960318
2024-03-22 00:00:00+00:00,98545.37960363159,88573.44594656938,1,99971.50624737632,-0.014265331165620565
2024-03-25 00:00:00+00:00,98499.0837897243,88573.44594656938,1,99971.50624737632,-0.014728421256438362
2024-03-26 00:00:00+00:00,98538.76606119373,88573.44594656938,1,99971.50624737632,-0.014331485439834424
2024-03-27 00:00:00+00:00,98537.03031454378,98537.03031454378,0,99971.50624737632,-0.014348847853537183
2024-03-28 00:00:00+00:00,98537.03031454378,98537.03031454378,0,99971.50624737632,-0.014348847853537183
2024-04-01 00:00:00+00:00,98537.03031454378,98537.03031454378,0,99971.50624737632,-0.014348847853537183
2024-04-02 00:00:00+00:00,98537.03031454378,98537.03031454378,0,99971.50624737632,-0.014348847853537183
2024-04-03 00:00:00+00:00,98537.03031454378,98537.03031454378,0,99971.50624737632,-0.014348847853537183
2024-04-04 00:00:00+00:00,98537.03031454378,98537.03031454378,0,99971.50624737632,-0.014348847853537183
2024-04-05 00:00:00+00:00,98537.03031454378,98537.03031454378,0,99971.50624737632,-0.014348847853537183
2024-04-08 00:00:00+00:00,98537.03031454378,98537.03031454378,0,99971.50624737632,-0.014348847853537183
2024-04-09 00:00:00+00:00,98537.03031454378,98537.03031454378,0,99971.50624737632,-0.014348847853537183
2024-04-10 00:00:00+00:00,98537.03031454378,98537.03031454378,0,99971.50624737632,-0.014348847853537183
2024-04-11 00:00:00+00:00,98537.03031454378,98537.03031454378,0,99971.50624737632,-0.014348847853537183
2024-04-12 00:00:00+00:00,98537.03031454378,98537.03031454378,0,99971.50624737632,-0.014348847853537183
2024-04-15 00:00:00+00:00,98537.03031454378,98537.03031454378,0,99971.50624737632,-0.014348847853537183
