ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,sentiment,news_count,lookback_hours,lead_days,days_held,win,streak
TSLA,2024-01-10 00:00:00+00:00,2024-01-12 00:00:00+00:00,234.05697244262694,218.78055438995364,68.08598707268297,-1070.9418920491607,-6.526794691586435,stop_loss,0.4451777777777778,27,48,5,2,False,1
GOOGL,2024-01-03 00:00:00+00:00,2024-01-18 00:00:00+00:00,137.94717398071288,142.33280495452883,579.9321413513352,2380.8249934600317,3.17921045227727,hold_period,0.6522428571428572,7,72,3,10,True,2
GOOGL,2024-01-19 00:00:00+00:00,2024-02-02 00:00:00+00:00,145.35492874145507,141.241614982605,557.5862282956349,-2453.329390451414,-2.8298412681736274,hold_period,0.41550714285714285,14,72,3,10,False,3
GOOGL,2024-02-05 00:00:00+00:00,2024-02-20 00:00:00+00:00,142.6738250656128,139.9917061920166,554.3080024131818,-1643.4037210402748,-1.8798955396077233,hold_period,0.4252533333333333,15,72,3,10,False,3
TSLA,2024-02-13 00:00:00+00:00,2024-02-28 00:00:00+00:00,184.11201427459716,201.93897328948975,85.56628127419341,1492.3536419437314,9.682670131621208,hold_period,0.51953125,16,48,5,10,True,4
GOOGL,2024-02-20 00:00:00+00:00,2024-03-04 00:00:00+00:00,140.13176792907714,132.2838158493042,464.954475426935,-3775.601287280333,-5.6004089549094305,stop_loss,0.5204749999999999,12,72,3,9,False,5
TSLA,2024-03-01 00:00:00+00:00,2024-03-04 00:00:00+00:00,202.74131938934326,188.0459293899536,132.13076127534313,-1993.3480845353188,-7.248344858192768,stop_loss,0.4027068965517242,29,48,5,1,False,5
TSLA,2024-03-04 00:00:00+00:00,2024-03-06 00:00:00+00:00,188.23406938934326,176.45172328948976,78.68059876157372,-955.735742480374,-6.259412091592676,stop_loss,0.46516666666666673,9,48,5,2,False,5
GOOGL,2024-03-04 00:00:00+00:00,2024-03-18 00:00:00+00:00,132.41616584014892,146.49923876190186,561.4816207395044,7750.78073567331,10.635463451459426,hold_period,0.5289933333333333,15,72,3,10,True,6
GOOGL,2024-03-19 00:00:00+00:00,2024-04-03 00:00:00+00:00,146.00036238098144,153.68134537506106,546.4731600761102,4033.6830394111166,5.260934198256595,hold_period,0.4413391304347826,23,72,3,10,True,6
GOOGL,2025-01-06 00:00:00+00:00,2025-01-22 00:00:00+00:00,196.20004074096678,197.49731705474855,423.0999418787991,382.30420376060647,0.6612008381254642,hold_period,0.63948,10,72,3,10,True,6
TSLA,2025-01-16 00:00:00+00:00,2025-01-29 00:00:00+00:00,414.0269173278808,388.9054561004639,39.93951768372953,-1035.4077766609225,-6.067591302891662,stop_loss,0.7330142857142857,7,48,5,8,False,7
GOOGL,2025-01-22 00:00:00+00:00,2025-02-05 00:00:00+00:00,197.69491316986083,190.48831110382082,354.46542825148606,-2692.0888204091316,-3.6453148695070547,hold_period,0.5378666666666667,12,72,3,10,False,7
TSLA,2025-01-29 00:00:00+00:00,2025-02-07 00:00:00+00:00,389.29455610656737,361.4391851196289,67.74528979289758,-1937.928854655489,-7.155345624538656,stop_loss,0.41445000000000004,8,48,5,7,False,7
GOOGL,2025-02-10 00:00:00+00:00,2025-02-25 00:00:00+00:00,185.83544025421142,174.64827365875246,423.954272274304,-4895.675683387904,-6.019931709557447,stop_loss,0.5465142857142856,7,72,3,10,False,7
TSLA,2025-02-12 00:00:00+00:00,2025-02-25 00:00:00+00:00,336.6782647705078,302.6485877990723,46.61458379197396,-1616.081183738348,-10.10747664231647,stop_loss,0.4394125,8,48,5,8,False,7
TSLA,2025-03-03 00:00:00+00:00,2025-03-06 00:00:00+00:00,284.7923188934326,263.3182872009277,51.463479305494594,-1133.3360644466175,-7.540242579555068,stop_loss,0.48441428571428574,7,48,5,3,False,7
GOOGL,2025-02-25 00:00:00+00:00,2025-03-10 00:00:00+00:00,174.82300930023192,165.33048615264894,420.8617826483697,-4138.197820193047,-5.429790498160914,stop_loss,0.6273124999999999,8,72,3,9,False,7
TSLA,2025-03-13 00:00:00+00:00,2025-03-18 00:00:00+00:00,240.80033267211914,225.19734255981447,288.0357160003503,-4628.442402783978,-6.479638104798702,stop_loss,0.434175,8,48,5,3,False,7
GOOGL,2025-03-17 00:00:00+00:00,2025-03-28 00:00:00+00:00,163.91945844268798,153.82803102874757,84.28732074362294,-877.3614637603423,-6.156332817234588,stop_loss,0.6484454545454544,11,72,3,9,False,7
GOOGL,2025-03-28 00:00:00+00:00,2025-04-04 00:00:00+00:00,153.98193601226805,145.126436126709,421.83164352425,-3861.703447165426,-5.7509991852898406,stop_loss,0.47828571428571426,7,72,3,5,False,7
TSLA,2025-04-09 00:00:00+00:00,2025-04-10 00:00:00+00:00,272.33611221313475,252.27379389953614,45.25116373374101,-931.5824596449293,-7.366749180107812,stop_loss,0.44721428571428573,7,48,5,1,False,7
GOOGL,2025-04-04 00:00:00+00:00,2025-04-21 00:00:00+00:00,145.2716351623535,147.18968926239015,425.8580163583142,692.2717148284937,1.3203225102361271,hold_period,0.8426142857142856,7,72,3,10,True,8
GOOGL,2025-04-22 00:00:00+00:00,2025-05-06 00:00:00+00:00,151.12838287353514,162.69906631469726,408.08775039381055,4593.785038271715,7.65619483326605,hold_period,0.46229999999999993,10,72,3,10,True,8
GOOGL,2025-05-06 00:00:00+00:00,2025-05-07 00:00:00+00:00,162.86184677124024,150.88763794708254,340.8442864416892,-4188.280381614066,-7.35237200212826,stop_loss,0.76355,8,72,3,1,False,9
TSLA,2025-04-30 00:00:00+00:00,2025-05-14 00:00:00+00:00,282.3010836639404,347.5061526794434,43.518747022232375,2810.2344812616793,23.09770411406746,take_profit,0.5612428571428572,7,48,5,10,True,10
GOOGL,2025-05-07 00:00:00+00:00,2025-05-21 00:00:00+00:00,151.03860106658934,168.01174678039553,345.3415569112149,5751.351222628204,11.237621107416862,hold_period,0.7821142857142858,7,72,3,10,True,10
TSLA,2025-05-27 00:00:00+00:00,2025-06-02 00:00:00+00:00,363.0714596557617,342.51865744018556,37.77323884651503,-802.9983310749449,-5.660814605219267,stop_loss,0.4354428571428572,7,48,5,4,False,11
GOOGL,2025-05-21 00:00:00+00:00,2025-06-05 00:00:00+00:00,168.17984257507322,167.6628917541504,409.3672167948484,-349.10572421409597,-0.3073797745363427,hold_period,0.4514909090909091,11,72,3,10,False,11
TSLA,2025-06-02 00:00:00+00:00,2025-06-05 00:00:00+00:00,342.86134744262694,284.5576622009277,38.1261591502594,-2246.816659587219,-17.005032989743917,stop_loss,0.44759999999999994,9,48,5,3,False,11
GOOGL,2025-06-27 00:00:00+00:00,2025-07-14 00:00:00+00:00,178.3430026702881,181.18853521728516,370.7921057396742,921.7895490386727,1.595539216224684,hold_period,0.49527142857142864,7,72,3,10,True,12
TSLA,2025-07-09 00:00:00+00:00,2025-07-23 00:00:00+00:00,296.0279448852539,332.3937175598145,44.49827520139447,1590.2504803059528,12.284574244724332,hold_period,0.40763636363636363,11,48,5,10,True,12
GOOGL,2025-07-14 00:00:00+00:00,2025-07-28 00:00:00+00:00,181.36981439208984,192.18599394226075,310.5085858891783,3242.5243310504447,5.963605127139959,hold_period,0.6549714285714285,7,72,3,10,True,12
TSLA,2025-07-24 00:00:00+00:00,2025-08-07 00:00:00+00:00,305.45263778686524,322.10885401916505,75.4265817276584,1208.9866367682735,5.452961988798388,hold_period,0.4087,15,48,5,10,True,12
GOOGL,2025-07-28 00:00:00+00:00,2025-08-11 00:00:00+00:00,192.3782760772705,200.5887728729248,271.766646325091,2124.543841808423,4.267891865480955,hold_period,0.5353666666666667,9,72,3,10,True,12
TSLA,2025-08-11 00:00:00+00:00,2025-08-21 00:00:00+00:00,339.1995137786865,319.9499303588867,216.38784960971208,-4308.007892881593,-5.675003246720256,stop_loss,0.5201222222222222,9,48,5,8,False,13
TSLA,2025-08-21 00:00:00+00:00,2025-09-05 00:00:00+00:00,320.2700403442383,350.6645763397217,218.41645564392252,6492.12366213018,9.490283875074358,hold_period,0.4476181818181818,11,48,5,10,True,14
TSLA,2025-09-05 00:00:00+00:00,2025-09-16 00:00:00+00:00,351.01541633605956,421.40918511962894,214.0816115001757,14904.649557315293,20.054323971963363,take_profit,0.4119111111111111,9,48,5,7,True,14
TSLA,2025-09-16 00:00:00+00:00,2025-09-30 00:00:00+00:00,421.83080511474606,444.4976412200928,206.40897862543812,4499.820519412708,5.373442581838228,hold_period,0.5027999999999999,11,48,5,10,True,14
TSLA,2025-10-06 00:00:00+00:00,2025-10-10 00:00:00+00:00,453.47662499999996,413.28324523925784,199.9430997176782,-8209.691592659088,-8.863385132749046,stop_loss,0.6618428571428571,7,48,5,4,False,15
TSLA,2026-01-06 00:00:00+00:00,2026-01-21 00:00:00+00:00,433.17647145080565,431.22428244018556,194.15128549389604,-546.8445234887768,-0.4506682932435724,hold_period,0.590625,8,48,5,10,False,15
GOOGL,2026-01-07 00:00:00+00:00,2026-01-22 00:00:00+00:00,322.1410009918213,330.37473854064945,52.00540225855884,394.26448980378336,2.5559421258013693,hold_period,0.7703333333333332,9,72,3,10,True,16
TSLA,2026-01-23 00:00:00+00:00,2026-01-29 00:00:00+00:00,449.284527557373,416.35171755981446,37.23421609316424,-1258.458651012983,-7.3300565627319685,stop_loss,0.5658733333333333,15,48,5,4,False,17
GOOGL,2026-01-22 00:00:00+00:00,2026-01-30 00:00:00+00:00,330.7052785491943,337.831,253.94122863522247,1639.7455361679895,2.154704479488889,end_of_backtest,0.4675375,8,72,3,6,True,18
TSLA,2026-01-29 00:00:00+00:00,2026-01-30 00:00:00+00:00,416.76827755737304,430.19479866027837,37.72357713432672,474.5459275354933,3.2215794305642698,end_of_backtest,0.5893555555555555,18,48,5,1,True,18
