date,equity,cash,num_positions,peak,drawdown
2024-01-02 00:00:00+00:00,100000.0,100000.0,0,100000.0,0.0
2024-01-03 00:00:00+00:00,99985.00249875063,89990.0,1,100000.0,-0.00014997501249369716
2024-01-04 00:00:00+00:00,99949.70945949992,80982.001,2,100000.0,-0.0005029054050007531
2024-01-05 00:00:00+00:00,99887.74516856347,80982.001,2,100000.0,-0.0011225483143653125
2024-01-08 00:00:00+00:00,100216.91027609912,80982.001,2,100216.91027609912,0.0
2024-01-09 00:00:00+00:00,100125.93688301748,80982.001,2,100216.91027609912,-0.0009077648954752826
2024-01-10 00:00:00+00:00,100170.89304792167,80982.001,2,100216.91027609912,-0.00045917628123515186
2024-01-11 00:00:00+00:00,99876.02426131975,80982.001,2,100216.91027609912,-0.003401481983831167
2024-01-12 00:00:00+00:00,99537.17029733029,81120.00758842216,2,100216.91027609912,-0.006782687441631796
2024-01-16 00:00:00+00:00,99568.60580107798,81120.00758842216,2,100216.91027609912,-0.006469012796693208
2024-01-17 00:00:00+00:00,99321.87333787588,81120.00758842216,2,100216.91027609912,-0.00893099713169565
2024-01-18 00:00:00+00:00,99303.36371139268,81120.00758842216,2,100216.91027609912,-0.009115692772702744
2024-01-19 00:00:00+00:00,99479.28497306912,81673.8866862635,2,100216.91027609912,-0.007360287809690336
2024-01-22 00:00:00+00:00,99315.58114423277,81673.8866862635,2,100216.91027609912,-0.008993782879388124
2024-01-23 00:00:00+00:00,99394.64304474794,81673.8866862635,2,100216.91027609912,-0.008204875096286868
2024-01-24 00:00:00+00:00,99430.76634311104,90215.64434808007,1,100216.91027609912,-0.00784442396819307
2024-01-25 00:00:00+00:00,99613.68487108024,81185.05834883725,2,100216.91027609912,-0.006019197791639952
2024-01-26 00:00:00+00:00,99664.12666271135,81185.05834883725,2,100216.91027609912,-0.0055158716414709374
2024-01-29 00:00:00+00:00,100125.11588352454,81185.05834883725,2,100216.91027609912,-0.0009159571206265316
2024-01-30 00:00:00+00:00,100030.66269922626,81185.05834883725,2,100216.91027609912,-0.0018584446113909525
2024-01-31 00:00:00+00:00,99114.36391426096,81185.05834883725,2,100216.91027609912,-0.011001600017408575
2024-02-01 00:00:00+00:00,99257.56974464664,81185.05834883725,2,100216.91027609912,-0.00957264127191193
2024-02-02 00:00:00+00:00,99273.03805222458,89995.29089580456,1,100216.91027609912,-0.009418292993409572
2024-02-05 00:00:00+00:00,98921.33323016862,80986.76227713452,2,100216.91027609912,-0.012927728886883205
2024-02-06 00:00:00+00:00,99147.09718861888,80986.76227713452,2,100216.91027609912,-0.01067497575541787
2024-02-07 00:00:00+00:00,99359.69341890035,80986.76227713452,2,100216.91027609912,-0.008553614902286677
2024-02-08 00:00:00+00:00,99453.03498618829,81289.71373001688,2,100216.91027609912,-0.0076222195216989475
2024-02-09 00:00:00+00:00,99837.47809665604,81289.71373001688,2,100216.91027609912,-0.003786109334220633
2024-02-12 00:00:00+00:00,99486.34424804276,81289.71373001688,2,100216.91027609912,-0.007289847851461806
2024-02-13 00:00:00+00:00,99140.95974579932,81289.71373001688,2,100216.91027609912,-0.010736217344313848
2024-02-14 00:00:00+00:00,99414.42705696986,81289.71373001688,2,100216.91027609912,-0.008007463180798702
2024-02-15 00:00:00+00:00,99775.14242842245,81289.71373001688,2,100216.91027609912,-0.004408116818405139
2024-02-16 00:00:00+00:00,99610.46740224588,81289.71373001688,2,100216.91027609912,-0.006051302840832773
2024-02-20 00:00:00+00:00,99326.4405166914,81091.09653060905,2,100216.91027609912,-0.00888542419592131
2024-02-21 00:00:00+00:00,99465.81232136121,81091.09653060905,2,100216.91027609912,-0.00749472272362639
2024-02-22 00:00:00+00:00,99689.84153639016,81091.09653060905,2,100216.91027609912,-0.00525927947944993
2024-02-23 00:00:00+00:00,99395.19838413945,81189.74591927636,2,100216.91027609912,-0.008199333722181623
2024-02-26 00:00:00+00:00,99336.38838100503,81189.74591927636,2,100216.91027609912,-0.008786160865149828
2024-02-27 00:00:00+00:00,99435.49589074988,81189.74591927636,2,100216.91027609912,-0.007797230858509141
2024-02-28 00:00:00+00:00,99384.45073403376,81189.74591927636,2,100216.91027609912,-0.008306577600246556
2024-02-29 00:00:00+00:00,99509.68545021211,81189.74591927636,2,100216.91027609912,-0.007056941028600772
2024-03-01 00:00:00+00:00,99461.13857111655,81189.74591927636,2,100216.91027609912,-0.007541359067051778
2024-03-04 00:00:00+00:00,98511.9183550401,80709.96373629436,2,100216.91027609912,-0.017013016230112643
2024-03-05 00:00:00+00:00,98092.49332985695,80259.64490013506,2,100216.91027609912,-0.02119818841340615
2024-03-06 00:00:00+00:00,97799.97003371864,80259.64490013506,2,100216.91027609912,-0.02411708997734796
2024-03-07 00:00:00+00:00,98104.36439607965,80259.64490013506,2,100216.91027609912,-0.02107973468947888
2024-03-08 00:00:00+00:00,98010.35064503815,80259.64490013506,2,100216.91027609912,-0.022017837358803694
2024-03-11 00:00:00+00:00,98282.13014217038,80259.64490013506,2,100216.91027609912,-0.01930592480449045
2024-03-12 00:00:00+00:00,98326.57946517144,80259.64490013506,2,100216.91027609912,-0.018862393639155206
2024-03-13 00:00:00+00:00,97989.94993773886,79736.56484014423,2,100216.91027609912,-0.02222140287726848
2024-03-14 00:00:00+00:00,97847.72056924886,79736.56484014423,2,100216.91027609912,-0.023640618138426994
2024-03-15 00:00:00+00:00,97774.56263217665,79736.56484014423,2,100216.91027609912,-0.024370614072952046
2024-03-18 00:00:00+00:00,98717.75427103494,80675.38955851809,2,100216.91027609912,-0.014959112199068869
2024-03-19 00:00:00+00:00,98548.72348972777,80675.38955851809,2,100216.91027609912,-0.01664576149649266
2024-03-20 00:00:00+00:00,98879.26362449741,80675.38955851809,2,100216.91027609912,-0.01334751438571069
2024-03-21 00:00:00+00:00,98661.6911528843,80675.38955851809,2,100216.91027609912,-0.015518529945995785
2024-03-22 00:00:00+00:00,98750.04225727053,80675.38955851809,2,100216.91027609912,-0.014636931180449952
2024-03-25 00:00:00+00:00,98801.63108997655,80675.38955851809,2,100216.91027609912,-0.014122159446179894
2024-03-26 00:00:00+00:00,99101.399114968,80675.38955851809,2,100216.91027609912,-0.01113096739919317
2024-03-27 00:00:00+00:00,99212.3133576985,90058.31289551909,1,100216.91027609912,-0.010024225608561865
2024-03-28 00:00:00+00:00,99215.95414893779,90058.31289551909,1,100216.91027609912,-0.009987896497743565
2024-04-01 00:00:00+00:00,99492.6337611124,90058.31289551909,1,100216.91027609912,-0.007227088851485486
2024-04-02 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-03 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-04 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-05 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-08 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-09 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-10 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-11 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-12 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-15 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-16 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-17 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-18 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-19 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-22 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-23 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-24 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-25 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-26 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-29 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-04-30 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-01 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-02 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-03 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-06 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-07 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-08 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-09 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-10 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-13 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-14 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-15 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-16 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-17 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-20 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-21 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-22 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-23 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-24 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-28 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-29 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-30 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-05-31 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-03 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-04 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-05 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-06 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-07 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-10 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-11 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-12 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-13 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-14 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-17 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-18 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-20 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-21 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-24 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-25 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-26 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-27 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-06-28 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-07-01 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-07-02 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-07-03 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-07-05 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-07-08 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-07-09 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-07-10 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-07-11 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-07-12 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
2024-07-15 00:00:00+00:00,99422.14168149556,99422.14168149556,0,100216.91027609912,-0.007930483911487207
